REGISTRO_ANIMAL rgd_pai rgd_mae idade18 GC18 p550_aj GP345_aj conformacao_sob precocidade_sob musculosidade_sob umbigo_sob aol egs egp acab altura_sob pe_sob sexo safra GM_SOB
KAP3339 BRUMA0376 PORT597 600 M2010N_INF 410,67 211,60 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 31,00 M 2010 N_INF
KAP3340 RDM2267 KAP574 600 M2010N_INF 416,17 236,83 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 32,50 M 2010 N_INF
KAP3341 B2045 KAP891 600 M2010N_INF 419,83 242,18 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 31,50 M 2010 N_INF
KAP3342 B2045 KAP2399 598 M2010N_INF 450,67 265,38 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 33,50 M 2010 N_INF
KAP3343 B2045 KAP2399 598 M2010G06 490,68 304,61 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 32,50 M 2010 G06
KAP3345 B2045 GEN5398 587 M2010N_INF 459,58 250,11 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 32,50 M 2010 N_INF
KAP3346 CSCF551 KAP1450 591 F2010S08 262,44 98,56 3,00 2,00 2,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3347 B2045 GEN5398 582 M2010N_INF 370,45 213,32 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 27,00 M 2010 N_INF
KAP3348 CSCF551 PORT597 588 F2010S08 297,45 141,51 4,00 4,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3349 B2045 GEN5421 588 F2010S08 304,00 146,15 4,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3350 CSCF551 AGRF2157 581 M2010N_INF 421,26 243,09 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 30,00 M 2010 N_INF
KAP3351 RDM2267 KAP1596 587 F2010S08 298,89 142,11 5,00 5,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3352 CSCF551 AGRF2157 580 M2010N_INF 413,45 245,61 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 30,00 M 2010 N_INF
KAP3353 CSCF551 PORT597 578 M2010N_INF 369,20 198,45 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 31,00 M 2010 N_INF
KAP3354 CSCF551 FORT3498 585 F2010S08 269,83 141,21 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3356 RDM2267 KAP1596 578 M2010N_INF 407,27 248,94 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 29,00 M 2010 N_INF
KAP3357 B2045 GEN5398 583 F2010S08 286,79 154,90 4,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3358 B2045 GEN5398 574 M2010N_INF 346,86 205,16 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 28,00 M 2010 N_INF
KAP3359 CSCF551 FORT3498 583 M2010N_INF 391,51 229,71 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 25,00 M 2010 N_INF
KAP3362 CSCF551 AGRF2157 581 F2010S08 305,77 136,66 4,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3363 RDM2267 KAP1596 572 M2010N_INF 412,50 231,81 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 28,00 M 2010 N_INF
KAP3365 CSCF551 PORT597 571 M2010N_INF 401,66 218,90 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 27,50 M 2010 N_INF
KAP3367 CSCF551 PORT597 575 F2010S08 277,39 122,88 4,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3369 GRI8683 HRO0343 567 M2010N_INF 354,06 217,58 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 24,00 M 2010 N_INF
KAP3370 AZAN5 QUI1709 570 F2010S08 293,33 133,71 5,00 5,00 5,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3372 AZAN5 QUI1709 567 F2010S08 311,38 159,68 4,00 4,00 4,00 4,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3373 IPE1384 KAP952 562 M2010N_INF 375,80 240,30 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 28,50 M 2010 N_INF
KAP3376 AZAN5 KAP576 565 F2010S08 328,05 163,17 5,00 5,00 5,00 4,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3377 A1646 GEN5398 555 M2010N_INF 370,14 216,35 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 27,00 M 2010 N_INF
KAP3381 CSCN7384 KAP2169 562 F2010S08 262,28 109,49 3,00 1,00 1,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3382 7700 KAP2399 562 F2010S08 288,70 147,01 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3383 AZAN5 QUI1709 562 F2010S08 298,49 134,26 5,00 4,00 5,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3384 AZAN5 KAP576 554 M2010N_INF 419,95 260,72 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 30,00 M 2010 N_INF
KAP3385 7700 KAP1596 561 F2010S08 285,29 160,81 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3386 AZAN5 QUI1709 553 M2010N_INF 374,95 231,20 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 29,00 M 2010 N_INF
KAP3388 IPE1384 KAP952 552 M2010N_INF 411,50 255,69 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 31,00 M 2010 N_INF
KAP3389 A1646 QUI2668 551 M2010N_INF 390,29 225,32 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 25,00 M 2010 N_INF
KAP3390 A1646 QUI2668 559 F2010S08 256,80 131,06 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3393 AZAN5 KAP576 558 F2010S08 281,90 140,42 4,00 4,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3394 7700 KAP1596 558 F2010S08 294,71 149,98 4,00 5,00 4,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3396 AZAN5 QUI1709 550 M2010N_INF 377,50 246,14 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 26,00 M 2010 N_INF
KAP3397 A1646 GEN5398 557 F2010S08 244,88 133,81 2,00 2,00 1,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3402 7700 KAP2399 557 F2010S08 320,92 159,49 4,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3403 AZAN5 QUI1709 557 F2010S08 262,66 147,42 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3404 B2045 KAP1824 556 F2010S08 262,14 123,56 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3405 AZAN5 QUI1709 551 M2010N_INF 382,30 224,24 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 31,00 M 2010 N_INF
KAP3406 AZAN5 QUI1709 547 M2010N_INF 392,14 229,43 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 31,00 M 2010 N_INF
KAP3408 7700 KAP574 546 M2010N_INF 380,27 238,50 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 27,00 M 2010 N_INF
KAP3410 CSCN7384 KAP1982 546 M2010N_INF 382,28 224,95 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 28,50 M 2010 N_INF
KAP3412 A1646 GEN5398 548 M2010N_INF 343,25 224,56 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 23,00 M 2010 N_INF
KAP3413 7700 KAP1596 552 F2010S08 285,96 134,77 3,00 3,00 3,00 1,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3414 CSCN7384 KAP1982 544 M2010N_INF 353,35 196,91 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 26,00 M 2010 N_INF
KAP3415 A1646 GEN5398 552 F2010S08 320,83 150,71 4,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3416 A1646 QUI2668 544 M2010N_INF 377,11 208,32 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 27,00 M 2010 N_INF
KAP3419 AZAN5 QUI1709 546 M2010N_INF 391,85 233,30 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 26,00 M 2010 N_INF
KAP3420 B2045 KAP1824 542 M2010N_INF 359,23 217,75 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 30,00 M 2010 N_INF
KAP3422 7700 KAP2399 541 M2010N_INF 390,90 226,13 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 27,00 M 2010 N_INF
KAP3423 AZAN5 QUI1709 545 M2010N_INF 353,21 188,50 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 29,50 M 2010 N_INF
KAP3425 B2045 KAP1824 541 M2010N_INF 402,59 252,03 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 28,00 M 2010 N_INF
KAP3427 AZAN5 QUI1709 542 M2010N_INF 415,04 258,16 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 31,50 M 2010 N_INF
KAP3428 B2045 KAP1824 548 F2010S08 277,01 152,62 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3429 CSCF551 PORT597 547 M2010N_INF 376,05 222,09 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 24,00 M 2010 N_INF
KAP3430 MANAB8369 GEN5475 541 F2010S08 281,61 128,28 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3431 CSCN7384 KAP952 540 F2010S08 277,04 134,76 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3432 MANAB8369 KAP226 540 F2010S08 307,59 126,60 4,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3433 7700 KAP2101 532 M2010N_INF 361,33 202,82 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 27,00 M 2010 N_INF
KAP3434 7700 GENA3104 533 M2010N_INF 294,09 190,93 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 22,50 M 2010 N_INF
KAP3435 7700 KAP1770 540 F2010S08 236,30 109,64 2,00 3,00 2,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3437 CSCN7384 KAP952 530 M2010N_INF 415,61 253,22 4,00 4,00 3,00 3,00 0,00 0,00 0,00 0,00 143,00 29,00 M 2010 N_INF
KAP3438 B2045 KAP1824 539 F2010S08 324,49 164,81 5,00 5,00 4,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3439 MANAB8369 GEN5486 533 M2010N_INF 352,91 224,21 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 34,50 M 2010 N_INF
KAP3440 7700 KAP574 538 F2010S08 270,91 143,88 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3441 7700 GENA3104 538 F2010S08 237,17 121,40 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3443 CSCN8853 KAP602 529 M2010N_INF 373,25 221,96 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 29,50 M 2010 N_INF
KAP3444 B2045 KAP1596 539 M2010N_INF 321,43 220,77 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 22,00 M 2010 N_INF
KAP3445 AAAP1653 KAP2556 536 F2010S08 364,27 167,77 5,00 5,00 5,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3446 MANAB8369 GEN5486 531 M2010N_INF 411,21 238,41 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 26,00 M 2010 N_INF
KAP3448 RDM2267 KAP2359 534 F2010S08 277,06 152,09 3,00 2,00 2,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3450 RDM3373 FGP2796 532 F2010S08 266,73 110,65 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3452 AAAP1653 KAP2738 532 F2010S08 339,10 139,43 5,00 4,00 4,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3453 7700 KAP574 532 F2010S08 288,44 121,95 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3454 7700 GENA3104 525 M2010N_INF 450,48 221,98 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 28,00 M 2010 N_INF
KAP3455 B2045 KAP1824 525 M2010N_INF 447,33 257,40 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 28,00 M 2010 N_INF
KAP3456 B2045 KAP1824 527 M2010N_INF 349,62 204,99 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 28,50 M 2010 N_INF
KAP3457 7700 KAP2680 523 M2010N_INF 412,24 225,03 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 29,00 M 2010 N_INF
KAP3458 B2045 KAP1982 531 F2010S08 259,98 91,67 4,00 2,00 2,00 1,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3459 1752 GEN3599 526 M2010N_INF 384,79 223,90 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 26,50 M 2010 N_INF
KAP3460 RDM3373 KAP2550 523 M2010N_INF 413,81 213,33 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 27,00 M 2010 N_INF
KAP3462 B2045 KAP1824 529 F2010S08 345,18 169,31 5,00 5,00 4,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3464 MANAC2853 KAP706 521 M2010N_INF 524,14 264,99 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 24,00 M 2010 N_INF
KAP3465 CSCN9022 KAP778 522 M2010N_INF 427,78 202,76 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 29,50 M 2010 N_INF
KAP3468 CSCN7384 KAP602 511 F2010S08 327,20 161,36 3,00 2,00 2,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3471 CSCN7384 KAP602 510 F2010S08 256,67 117,09 3,00 2,00 2,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3474 7700 GENA3104 498 M2010N_INF 418,57 229,72 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 27,50 M 2010 N_INF
KAP3475 7700 GENA3104 508 M2010N_INF 601,97 246,53 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 36,00 M 2010 N_INF
KAP3477 CSCN7384 PORT597 494 M2010N_INF 429,76 237,27 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 27,00 M 2010 N_INF
KAP3480 CSCN7384 KAP602 499 F2010S08 316,33 145,73 4,00 3,00 2,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3481 MANAB8369 KAP1618 498 F2010S08 331,33 125,00 4,00 3,00 3,00 1,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3482 CSCF551 KAP1514 498 F2010S08 201,00 26,42 1,00 1,00 1,00 4,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3483 B2045 KAP952 498 F2010S08 319,18 133,94 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3484 B2045 KAP1982 497 F2010S08 338,63 143,90 3,00 3,00 2,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3487 CSCN7384 PORT597 488 M2010N_INF 419,26 224,02 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 27,00 M 2010 N_INF
KAP3488 AAAP1653 GEN3599 495 F2010S08 237,78 128,41 1,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3489 7700 GEN4552 487 M2010N_INF 408,26 203,27 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 28,00 M 2010 N_INF
KAP3490 7700 GEN4552 487 M2010N_INF 420,69 215,78 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 26,00 M 2010 N_INF
KAP3492 7700 GENA3104 490 M2010N_INF 408,57 0,00 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 23,50 M 2010 N_INF
KAP3493 AAAP1653 GEN3599 487 M2010N_INF 430,85 212,02 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 29,00 M 2010 N_INF
KAP3495 CSCN8853 VRC3072 495 F2010S08 322,22 119,45 4,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3496 MANAB8369 AGRF2638 492 F2010S08 319,72 0,00 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3497 RDM2267 KAP1798 485 M2010N_INF 462,68 0,00 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 32,00 M 2010 N_INF
KAP3499 KAP2376 KAP891 483 M2010N_INF 440,68 202,97 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 26,50 M 2010 N_INF
KAP3500 RDM2267 GEN5635 490 F2010S08 305,31 179,91 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3501 RDM3373 KAP2553 490 F2010S08 264,90 118,05 3,00 2,00 2,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3502 MANAB8369 KAP1966 490 F2010S08 223,37 77,80 1,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3503 AAAP1653 GEN3599 484 M2010N_INF 390,91 0,00 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 25,00 M 2010 N_INF
KAP3504 CSCF551 KAP1824 481 M2010N_INF 505,41 298,09 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 30,00 M 2010 N_INF
KAP3505 MANAB8369 GEN4881 474 M2010N_INF 431,65 240,36 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 28,00 M 2010 N_INF
KAP3506 AAAP1653 GEN3599 495 F2010S08 320,00 124,93 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3508 MANAB8369 GEN4895 479 F2010N_INF 346,76 160,47 3,00 3,00 2,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 N_INF
KAP3509 7700 KAP2505 478 F2010N_INF 339,44 146,19 4,00 3,00 2,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 N_INF
KAP3512 B2045 KAP952 463 M2010N_INF 462,10 299,59 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 24,50 M 2010 N_INF
KAP3513 L212 KAP1580 462 M2010N_INF 468,45 258,29 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 25,50 M 2010 N_INF
KAP3514 AAAP1653 KAP1408 463 M2010N_INF 432,40 241,29 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 25,00 M 2010 N_INF
KAP3515 L212 KAP2169 471 F2010S08 314,12 127,79 3,00 2,00 1,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3516 B2045 KAP1982 471 F2010S08 367,83 168,92 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3518 MANAB8369 GEN4881 461 M2010N_INF 473,05 269,18 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 31,00 M 2010 N_INF
KAP3519 MANAB8369 GEN4881 468 F2010N_INF 340,81 144,39 3,00 3,00 3,00 4,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 N_INF
KAP3521 KAP2376 IPE1800 467 F2010S08 335,65 127,25 3,00 3,00 2,00 1,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3522 B2045 KAP1982 467 F2010S08 328,59 144,25 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3523 7700 GEN4552 459 M2010N_INF 485,29 268,04 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 28,00 M 2010 N_INF
KAP3524 7700 GEN4552 466 F2010N_INF 329,29 124,53 3,00 3,00 3,00 4,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 N_INF
KAP3525 MANAB8369 GEN4881 466 F2010S08 362,34 164,66 4,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3526 MANAB8369 GEN4881 466 F2010S08 326,93 149,52 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3527 KAP2376 CID6879 466 F2010S08 279,72 119,13 2,00 2,00 1,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3530 GRI8683 FORT3498 458 M2010N_INF 517,58 291,54 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 26,00 M 2010 N_INF
KAP3531 MANAB8369 GEN4900 462 F2010S08 321,43 138,68 4,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3532 B2045 KAP952 455 M2010N_INF 497,42 290,36 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 27,00 M 2010 N_INF
KAP3533 L212 KAP1580 454 M2010N_INF 434,91 243,15 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 24,00 M 2010 N_INF
KAP3534 7700 GEN4552 463 F2010S08 310,04 127,10 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3535 MANAB8369 GEN4900 462 F2010S08 348,81 140,67 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3537 G9000 PONT1414 447 F2010S08 321,14 138,17 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3538 7700 GEN4552 453 M2010N_INF 503,26 285,95 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 28,50 M 2010 N_INF
KAP3539 7700 GEN4552 453 M2010N_INF 532,40 286,92 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 27,00 M 2010 N_INF
KAP3540 GRI8683 FORT3498 451 M2010N_INF 428,05 233,42 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 23,00 M 2010 N_INF
KAP3541 MANAB8369 GEN4895 450 M2010N_INF 490,11 270,43 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 26,50 M 2010 N_INF
KAP3544 BRUMA0376 PORT597 444 M2010N_INF 495,50 272,07 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 25,00 M 2010 N_INF
KAP3545 B2045 KAP1982 453 F2010S08 275,61 85,98 1,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3546 MANAB8369 GEN4900 439 M2010N_INF 472,95 254,60 0,00 0,00 0,00 2,00 0,00 0,00 0,00 0,00 0,00 27,50 M 2010 N_INF
KAP3547 B2045 KAP1982 443 M2010N_INF 432,05 247,72 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 23,00 M 2010 N_INF
KAP3549 CSCN9022 GEN5342 435 M2010N_INF 488,05 265,96 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 28,50 M 2010 N_INF
KAP3550 AZAN5 KAP1408 435 M2010N_INF 453,91 260,44 0,00 0,00 0,00 4,00 0,00 0,00 0,00 0,00 0,00 27,50 M 2010 N_INF
KAP3554 CSCN7384 PORT597 427 M2010N_INF 498,48 265,77 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 27,00 M 2010 N_INF
KAP3556 B2045 GENA3104 429 M2010N_INF 469,23 280,68 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 25,50 M 2010 N_INF
KAP3557 MANAB8369 GEN4261 432 F2010S08 353,94 155,89 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3558 B2045 KAP952 432 F2010S08 380,67 0,00 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3559 KAP2376 KAP558 432 F2010S08 356,48 0,00 4,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3561 AZAN5 GEN4266 430 F2010S08 312,09 129,34 2,00 1,00 1,00 4,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3562 B2045 KAP952 424 M2010N_INF 443,63 260,29 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 24,00 M 2010 N_INF
KAP3568 B2045 GENA3104 427 F2010S08 336,18 142,50 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3572 MANAB8369 GEN4881 422 M2010N_INF 487,44 288,56 0,00 0,00 0,00 3,00 0,00 0,00 0,00 0,00 0,00 25,50 M 2010 N_INF
KAP3576 B2045 KAP952 423 F2010S08 383,57 168,76 4,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3578 AZAN5 GEN4266 421 F2010S08 356,65 144,72 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3579 CSCN9022 GEN4895 422 F2010S08 417,06 171,52 4,00 4,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3582 B2045 GENA3104 421 F2010S08 292,64 132,79 2,00 2,00 2,00 2,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3584 D7661 TOTO9511 419 F2010S08 339,98 131,25 3,00 2,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2010 S08
KAP3591 MANAC2569 GEN4261 407 F2011S08 335,14 191,25 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2011 S08
KAP3594 AZAN5 GEN5342 404 F2011S08 375,74 202,54 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 0,00 0,00 F 2011 S08
